Date,Country,Location,Region,Operator,Wireline Company,Well,Mud,Open Hole /Cased Hole,Bit size / Csg size [inches],Depth [m],Temperature (degC),Deviation,Dif. Pressure [psi],DLS          [deg/30m],Main Application,Toolstring,Probe/Coring Bit Orientation,System,Jar included in the Toolstring,Successful ,Unsuccessful - Downhole Conditions,Unsuccessful - Wrong Setup,Jar Activation,Remarks,Hole Size Group,Depth Group,Temperature Group,Deviation Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,CMR-NEXT,,Wireline Express,YES,0,0,Improper Design,NO,Stopped at 65deg. NEXT bowspring too strong to be able to descend - removed on subsequent run and tool ran to TD with no issues,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,CMR-NEXT,,Wireline Express,YES,0,0,Improper Design,NO,Stopped at 65deg. NEXT bowspring too strong to be able to descend - removed on subsequent run and tool ran to TD with no issues,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,CMR-NEXT,,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. NEXT bowspring removed,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,MDT Saturn & Dual Packer,Probe-UP,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,VSI8,,Wireline Express,NO,1,0,0,N/A,Successfully navigated to TD. 1000lbs in weight run below lowest shuttle,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,VSI8,,Wireline Express,NO,1,0,0,N/A,Successfully navigated to TD. 1000lbs in weight run below lowest shuttle,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,XL-Rock,Bit-HORIZONTAL (90 deg),Wireline Express,NO,1,0,0,N/A,Successfully navigated to TD. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,XL-Rock,Bit-HORIZONTAL (90 deg),Wireline Express,NO,1,0,0,N/A,Successfully navigated to TD. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Norway,Bergen,EUR,Lundin,SLB,16-31A,SOBM,OH,8.5,2795,,65,,,Deviation,MDT Saturn & Dual Packer,Probe-UP,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Kuwait,Ahmadi,MEA,KOC,SLB,RA-719,SOBM,OH,9.25,4895,,70,,,Deviation,NGI-NEXT-HNGS,,Wireline Express,NO,1,0,0,N/A,Client objectives covered. TD not reached,8-10,4000m-6000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Kuwait,Ahmadi,MEA,KOC,SLB,RA-719,SOBM,OH,9.25,4875,,70,,,Deviation,CMR,,Wireline Express,NO,1,0,0,N/A,Client objectives covered. TD not reached,8-10,4000m-6000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,USA,Larose,NAM,BP,SLB,Si-2,SOBM,OH,12.25,6540,,26,,,Stick-slip,CMR-Nuclear,,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. Minimal stick-slip at slower speeds,12-14,6000m-8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,USA,Larose,NAM,BP,SLB,Si-2,SOBM,OH,12.25,6540,,26,3000,,Differential sticking,MDT,Probe-DOWN,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. No differential sticking,12-14,6000m-8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,USA,Broussard,NAM,Chevron,BHI,Jack PS003,SOBM,OH,12.25,8958,,38,,,Differential sticking,FTEX-XMAC,,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. Well was vertical in OH. 48 pressures taken,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Trinidad & Tobago,San Fernando,LAM,BHP,SLB,Hat-1,SOBM,OH,8.5,3813,,31,,,Stick-slip,ECS-PEX-HNGS,,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. ,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Trinidad & Tobago,San Fernando,LAM,BHP,SLB,Hat-1,SOBM,OH,8.5,3688,,31,510,,Differential sticking,MDT,Probe-UP,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD.  No overpulls.  No lost seals during pretests but a couple lost seals while pumping during sample attempts. This is fairly normal in these unconsolidated formations.,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Trinidad & Tobago,San Fernando,LAM,BHP,SLB,Hat-1,SOBM,OH,8.5,3689,,31,,,Differential sticking,XL-Rock,Bit-HORIZONTAL (90 deg),Wireline Express,YES,1,0,0,NO,Successfully navigated to TD.  Recovery of 81% (30/37),8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,Colombia,Bogota,LAM,OXY,SLB,Matanegra-99,WBM,OH,12.25,670,,0,,,Ledges,MSIP-TLD,,Wireline Express,NO,0,0,Equipment unavailability ,N/A,Held up @ 249 m (same as run without TT).  0 deg at this point and confirmed toolstring was not oriented yet.,12-14,<2000m,<110,<10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,UL-48,WBM,OH,8.5,3235,,50,,,Deviation,ADT-GR,,Wireline Express,NO,1,0,0,N/A,Succesfully covered all zones of interest,8-10,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,Colombia,Bogota,LAM,Frontera,SLB,Hamaca-36H,WBM,OH,8.5,3725,,31,,,Ledges,HRLA-PEX,,Wireline Express,NO,0,Hung-Up - Bridge,0,N/A,"Run witout TT  to 395m. Then run with TT and tool held up at 170m, due to hole restriction of 6.75"". After a wiper trip (had to work the pipe at same detpth) another attempt was done, but max. depth achieved was 737´, probably due to hole restriction. HTEN was not avaialble (sensor was not working).",8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,UK,Aberdeen,EUR,Total,BHI,Laggan L5,SOBM,OH,8.5,3900,,30,,,Sensor orientation,FTEX,,Wireline Express,NO,1,0,0,N/A,FTEX oriented successfully at +/- 10deg,8-10,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,Mexico,Villahermosa,LAM,BHP,SLB,Trion-3,SOBM,OH,12.25,4573,,55,360,,Deviation,ZAIT NGI  MSIP PPC XPT,Probe-DOWN,Wireline Express,YES,1,0,0,NO,No overpulls observed. 27 pretest taken,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,Mexico,Villahermosa,LAM,BHP,SLB,Trion-3,SOBM,OH,12.25,4506,,58,360,,Deviation,FTNG / ORA,,Wireline Express,YES,1,0,0,NO,"6 FTNG stations, no overpulls",12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,Mexico,Villahermosa,LAM,BHP,SLB,Trion-3,SOBM,OH,12.25,4497,,55,360,,Deviation,MDT Quicksilver Large volume,Probe-DOWN,Wireline Express,YES,1,0,0,NO,"2 sampling stations, issues moving to 350 sand and overpull to 16500 lbs at surface",12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,Mexico,Villahermosa,LAM,BHP,SLB,Trion-3,SOBM,OH,12.25,4497,,55,360,,Deviation,ECS PEX CMR HNGS,,Wireline Express,YES,1,0,0,NO,"TD reached no issues, No overpulls observed",12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,Mexico,Villahermosa,LAM,BHP,SLB,Trion-3,SOBM,OH,12.25,4497,,55,360,,Deviation,MDT IPTT,Probe-DOWN,Wireline Express,YES,1,0,0,NO,5 IPTT stations,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,Mexico,Villahermosa,LAM,BHP,SLB,Trion-3,SOBM,OH,12.25,4525,,55,360,,Deviation,XL-Rock,Bit-DOWN (30 deg),Wireline Express,YES,1,0,0,NO,"TD reached no issues, No overpulls observed. Recovery rate of 94% (64/68)",12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UK,Aberdeen,EUR,CoP,SLB,Merida,SOBM,OH,8.5,6172,,58,,,Deviation,NGI,,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. ,8-10,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UK,Aberdeen,EUR,CoP,SLB,Merida,SOBM,OH,8.5,6172,,58,,,Deviation,HXPT,Probe-UP,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. ,8-10,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UK,Aberdeen,EUR,CoP,SLB,Merida,SOBM,OH,8.5,6172,,58,,,Deviation,XL-Rock,Bit-HORIZONTAL (90 deg),Wireline Express,YES,1,0,0,YES,Successfully navigated to TD. XL-Rock differentially stuck and had to be fished. Mud gelled into a heavy paste and glued the tool in the hole. Fishing assembly could not reach fish until the mud was re-circulated.,8-10,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Colombia,Bogota,LAM,Ecopetrol,SLB,Rubiales 1569,WBM,OH,8.5,1170,,65,,8.2,Deviation,MDT (pressures),Probe-UP,Wireline Express,NO,0,0,Equipment unavailability ,N/A,Could not pass +/- 714m  (64 deg). Client was made aware of limitation before RIH as toolstring was run with a holefinder assembly in the bottom ONLY and we would be on the deviation limit as per modeling. Note: Note there was no conveyance taxi for the EDTC and no EQF-48 available (as recommended by Petromac). Real drag coef was 0.35 (vs. 0.25 modeled),8-10,<2000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Colombia,Bogota,LAM,Ecopetrol,SLB,Castilla Norte 181,WBM,OH,8.5,2457,,45,,2.3,Deviation,MDT (pressures),Probe-UP,Wireline Express,NO,1,0,0,N/A,Successfully navigated to TD. ,8-10,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Egypt,Cairo,MEA,GPC,SLB,HH-83-2C,SOBM,OH,8.5,2900,,70,,,Deviation,HRLA-TLD-APS-HNGS,,Wireline Express,NO,0,Hung-Up - Cuttings,0,N/A,Originally planned for a 45 degree well. Tool reached 70 degree but held up after a few feet. Tool passed on TLC. ( no data available). Possibly cuttings,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Oman,Marmul,MEA,Petrogas,SLB,RHNS-5,WBM,OH,8.5,1710,,0,,,Ledges,FMI-XPT,Probe-UP,Wireline Express,NO,1,0,0,N/A,Logged FMI successfully. Cable stuck at first XPT point. Had to pull out of hole and client cancelled program,8-10,<2000m,<110,<10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Oman,Marmul,MEA,Petrogas,SLB,RHNS-5,WBM,OH,8.5,1710,,0,,,Ledges,PEX-HRLA-ADT,,Wireline Express,NO,0,0,Improper Design,N/A,Tool held up after casing shoe. RB = 209 degree,8-10,<2000m,<110,<10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Kuwait,Ahmadi,MEA,KOC,SLB,RA-708,SOBM,OH,9.25,4875,,73,,,Deviation,NEXT-NGI,,Wireline Express,NO,1,0,0,N/A,Tool successfully reached TD multiple times. Some overpulls during logging.,8-10,4000m-6000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Iraq,Erbil,MEA,Taqa,SLB,CK-13,WBM,CH,9.625,2340,,76,,,Deviation,USIT-CBL,,Wireline Express,NO,1,0,0,N/A,Tool reached TD. Casing = 47 ppf,8-10,2000m-4000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,ST-102,WBM,OH,12.25,3688,,42,,,Differential sticking,FMI-SS,,Wireline Express,YES,1,0,0,NO,Drill pipe fished previously but logging runs were conveyed smoothly,12-14,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,ST-102,WBM,OH,12.25,3688,,42,,,Differential sticking,HRLA-TLD-APS,,Wireline Express,YES,1,0,0,NO,Drill pipe fished previously but logging runs were conveyed smoothly,12-14,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,ST-102,WBM,OH,12.25,3688,,42,,,Differential sticking,XPT,Probe-UP,Wireline Express,YES,1,0,0,NO,Drill pipe fished previously but logging runs were conveyed smoothly,12-14,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Mexico,Villahermosa,LAM,BHP,SLB,Trion-3,SOBM,OH,12.25,4496,,55,360,,Deviation,MDT Quicksilver,Probe-DOWN,Wireline Express,YES,1,0,0,NO,"2 sampling stations, no overpulls",12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,Mexico,Reforma,LAM,ENI,HAL,Mizton-3DES,SOBM,OH,12.25,3035,,40,,,Sensor orientation,HRSCT,Bit-DOWN,Wireline Express,YES,1,0,0,NO,Tool successfully reached TD. 29/36 samples (80% recovery rate),12-14,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,USA,New Iberia,NAM,Shell,HAL,Aransas,SOBM,OH,12.25,9159,,26,,,Differential sticking,RDT (sampling),Probe-UP,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. Tool plugged due to formation fines and sampling heavy oil,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,USA,New Iberia,NAM,Shell,HAL,Aransas,SOBM,OH,12.25,9159,,26,,,Differential sticking,RDT (sampling),Probe-UP,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. Tool plugged due to formation fines and sampling heavy oil,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,BR-12,WBM,OH,16,3650,,15,,,Differential sticking,MSIP-PPC,,Wireline Express,YES,1,0,0,NO,Tool stopped short of TD most likely due to a ledge bigger than HF spec,14-16,2000m-4000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,BR-12,WBM,OH,16,3650,,15,,,Differential sticking,APS-HRLA-TLD,,Wireline Express,YES,1,0,0,NO,Tool stopped short of TD most likely due to a ledge bigger than HF spec,14-16,2000m-4000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,ST-102,WBM,OH,6,4840,,15,,,Differential sticking,ADT-NEXT-HRLA,,Wireline Express (In-Line),YES,1,0,0,NO,"FMI-MSIP run without wheels. Lots of issues going down. And stick-slip. Run 2 done with wheels, went down smoothly but data still affected by stick-slip.",<8,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,UAE,Abu Dhabi,MEA,ADNOC Offshore,SLB,ST-102,WBM,OH,6,4840,,15,,,Differential sticking,XPT,Probe-UP,Wireline Express (In-Line),YES,1,0,0,NO,"Run with wheels, went in and out smoothly. Good pretest success (probe up)",<8,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Iraq,Erbil,MEA,DNO,SLB,Tawke-57,WBM,OH,8.5,2300,,35,,,Differential sticking,PEX-HRLA,,Wireline Express,NO,1,0,0,N/A,Navigated to TD. Some stick-slip,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Iraq,Erbil,MEA,DNO,SLB,Tawke-57,WBM,OH,8.5,2300,,35,,,Differential sticking,FMI-SGR,,Wireline Express,NO,1,0,0,N/A,Navigated to TD. Some stick-slip,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Iraq,Erbil,MEA,DNO,SLB,Tawke-57,WBM,OH,8.5,2300,,35,,,Differential sticking,MDT-Saturn,Probe-UP,Wireline Express,NO,1,0,0,N/A,,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Vietnam,Vungtau,APAC,Rosneft,SLB,PLDCC-1X,SOBM,OH,8.5,4450,175,68,,,Deviation,OBMI2 - SS,,Wireline Express,YES,1,0,0,YES,Navigated to TD. The top of the string accumulated mud cake of clay. Jar activated. The Jar probably solved the problem it created. Diud not run jar with VSI and had no issue.,8-10,4000m-6000m,>150degC,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Vietnam,Vungtau,APAC,Rosneft,SLB,PLDCC-1X,SOBM,OH,8.5,4450,175,68,,,Deviation,TLC HGNS HNGS CMR,,Wireline Express,YES,1,0,0,YES,Navigated to TD. ,8-10,4000m-6000m,>150degC,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Vietnam,Vungtau,APAC,Rosneft,SLB,PLDCC-1X,SOBM,OH,8.5,4450,175,68,,,Deviation,VSI2,,Wireline Express,NO,1,0,0,N/A,Navigated to TD. ,8-10,4000m-6000m,>150degC,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Vietnam,Vungtau,APAC,Rosneft,SLB,PLDCC-1X,SOBM,OH,8.5,4450,175,68,,,Deviation,XPT,Probe-UP,Wireline Express,YES,1,0,0,NO,Navigated to TD. ,8-10,4000m-6000m,>150degC,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Vietnam,Vungtau,APAC,Rosneft,SLB,PLDCC-1X,SOBM,OH,8.5,4450,175,68,,,Deviation,MDT (pressures),Probe-UP,Wireline Express,YES,1,0,0,NO,Navigated to TD. ,8-10,4000m-6000m,>150degC,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Vietnam,Vungtau,APAC,Rosneft,SLB,PLDCC-1X,SOBM,OH,8.5,4450,175,68,,,Deviation,XL-ROCK,Bit-HORIZONTAL (90 deg),Wireline Express,YES,1,0,0,NO,Navigated to TD. Recover 36 cores out of 44,8-10,4000m-6000m,>150degC,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Vietnam,Vungtau,APAC,Rosneft,SLB,PLDCC-1X,SOBM,OH,8.5,4450,175,68,,,Deviation,XL-ROCK,Bit-HORIZONTAL (90 deg),Wireline Express,YES,1,0,0,NO,Navigated to TD. Recover 39 cores out of 44,8-10,4000m-6000m,>150degC,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Trinidad & Tobago,San Fernando,LAM,BHP,SLB,Boom-1,SOBM,OH,10.625,5036,,17,450,,Sensor orientation,MDT (sampling),Probe-UP,Wireline Express,YES,1,0,0,NO,"Successfully navigated to TD. No issues with sticking. 42 pretest, 5 sample stations. No overpulls observed coming off points.",10-12,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Trinidad & Tobago,San Fernando,LAM,BHP,SLB,Boom-1,SOBM,OH,10.625,5036,,17,450,,Sensor orientation,XL-Rock,Bit-DOWN (30 deg),Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. No issues with sticking. 52/75 samples (69% recovery rate). No overpulls observed coming off points. Approximately 10 minutes per core.,10-12,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Trinidad & Tobago,San Fernando,LAM,BP,SLB,Ginger-1,SOBM,OH,12.25,2637,,50,,,Deviation,ZAIT-MSIP,,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD.,12-14,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,USA,Larose,NAM,BP,SLB,SP7ST,SOBM,OH,12.25,7820,,32,3000,,Differential sticking,MDT (sampling),Probe-DOWN,Wireline Express,YES,1,0,0,NO,Successfully navigated to TD. No issues with sticking,12-14,6000m-8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,USA,Broussard,NAM,Chevron,BHI,Kingsholm,SOBM,OH,12.25,10658,,30,,,Differential sticking,RCX (sampling),,Wireline Express,YES,0,Hung-Up - Bridge,0,NO,WL OH logging program cancelled due to presence of tar in two sections. First tar section prevented logging below 30400’ / 9268m,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,Trinidad & Tobago,San Fernando,LAM,BHP,SLB,Boom-1,SOBM,OH,14.5,5933,,16,1400,,,MDT (sampling),Probe-DOWN,Wireline Express,YES,1,0,0,YES,"Successfully navigated to TD. 11 samples @ 4 sample stations. No overpulls observed coming off stations, however, overpull observed while entering Casing Shoe. Jar was activated in casing when the tool got hung up in a float collar. Tool could not pass 2nd float collar. After 6 hours of repeatedly trying, tool eventually was able to pass the collar. No physical damages were observed on the tool taxis. ",14-16,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-19,Iraq,Erbil,MEA,HKN,SLB,SwaraTika_ST_B2Y,WBM,OH,6,3968,,35,,,Deviation,FMI-SGR-MCFL,,Wireline Express (In-Line),NO,0,Hung-Up - Bridge,0,N/A,Could not get 100m past casing shoe. Seems like a hole collapse. Second attempt made without Petromac. Couldn’t pass and had overpulls. Log abandoned,<8,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-19,Saudi Arabia,Udaliyah,MEA,ARAMCO,SLB,HRDH-1366,SOBM,OH,8.375,3700,,79,,,Tractor Assist,UltraTRAC - Quadcombo(Dual Density)-HNGS,,Wireline Express,YES,1,0,0,NO,Rolled on wheels to 79 degree,8-10,2000m-4000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-19,Colombia,Bogota,LAM,Ecopetrol,SLB,Castilla Norte 340,WBM,OH,8.5,2594,,52,,,Ledges,HRLA-PEx,,Wireline Express,NO,0,Hung-Up - Washout/Ledge,0,N/A,"Tool hit a hard stop at 2411m. AHFC angle at 6 degree. Conveyance Taxi on the bottom of the string was not available (as perrecommendation). Had to pull 8000 lbs to free tool, one standoff was left in the hole.",8-10,2000m-4000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-19,Mexico,Villahermosa,LAM,Hokchi,SLB,Tolteca-1,SOBM,OH,8.5,2600,,66,,3.6,Deviation,AIT-DSI,,Wireline Express,NO,1,0,0,N/A,Successfully navigated to TD. String included centralizing taxis for the sonic,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
